Speed(mph);Time;Throttle;Voltage;U Inductor;BackEMF;TotalR;Amperage;Flow;New Force(lbf);Legacy Force(lbf);Power/Motor;AvailPower/Motor;OverLoad
72,3665039063;221,1091;100;850;320,6438;529,3596;0,80217;399,8492;148,7439;32,14872;28,20105;339,8718;372,8476;False
72,4283981323;221,6097;100;850;320,4494;529,5603;0,80217;399,6312;148,6628;32,11367;28,17241;339,6865;372,8476;False
72,4903404236;222,1101;100;850;320,2637;529,7455;0,80217;399,4285;148,5874;32,0811;28,14887;339,5142;372,8476;False
72,5521179199;222,6107;100;850;320,1303;529,8683;0,80217;399,2273;148,5126;32,04879;28,12591;339,3432;372,8476;False
72,6134902954;223,1113;100;850;319,972;530,0293;0,80217;398,9981;148,4273;32,01201;28,1031;339,1484;372,8476;False
72,6753158569;223,6123;100;850;319,8084;530,194;0,80217;398,8081;148,3566;31,98153;28,08012;338,9869;372,8476;False
72,738205719;224,1289;100;850;319,5647;530,4339;0,80217;398,5804;148,2719;31,94501;28,05673;338,7933;372,8476;False
72,7995231628;224,6296;100;850;319,4023;530,6077;0,80217;398,3932;148,2023;31,91502;28,03393;338,6342;372,8476;False
72,8603462219;225,1301;100;850;319,2627;530,7449;0,80217;398,1715;148,1198;31,87951;28,01133;338,4458;372,8476;False
72,9211143494;225,6306;100;850;319,1371;530,8607;0,80217;397,9592;148,0408;31,84551;27,98875;338,2653;372,8476;False
72,9817108154;226,1311;100;850;318,9198;531,0929;0,80217;397,7477;147,9622;31,81168;27,96622;338,0855;372,8476;False
73,0420944214;226,6317;100;850;318,7685;531,2194;0,80217;397,5289;147,8808;31,77669;27,94378;337,8996;372,8476;False
73,1027458191;227,1322;100;850;318,6061;531,3827;0,80217;397,3486;147,8137;31,74787;27,92123;337,7463;372,8476;False
73,1630744934;227,6329;100;850;318,4547;531,564;0,80217;397,1588;147,7431;31,71754;27,89881;337,5849;372,8476;False
73,2234031677;228,1332;100;850;318,2956;531,7106;0,80217;396,9508;147,6657;31,68434;27,87638;337,4082;372,8476;False
73,2831962585;228,6339;100;850;318,1503;531,8632;0,80217;396,7485;147,5904;31,65204;27,85416;337,2362;372,8476;False
73,342817688;229,1344;100;850;317,9833;532,0132;0,80217;396,5291;147,5089;31,61706;27,832;337,0498;372,8476;False
73,4026725769;229,6351;100;850;317,823;532,1821;0,80217;396,343;147,4396;31,58739;27,80976;336,8916;372,8476;False
73,4622871399;230,1355;100;850;317,6984;532,3024;0,80217;396,1476;147,3669;31,55623;27,7876;336,7254;372,8476;False
73,5215377808;230,6362;100;850;317,4814;532,5211;0,80217;395,9375;147,2887;31,52277;27,76557;336,5468;372,8476;False
73,5808639526;231,1366;100;850;317,3109;532,696;0,80217;395,74;147,2153;31,49134;27,7435;336,379;372,8476;False
73,639881134;231,6372;100;850;317,1897;532,8265;0,80217;395,5312;147,1376;31,45812;27,72158;336,2015;372,8476;False
73,6989875793;232,1377;100;850;317,0677;532,942;0,80217;395,3426;147,0674;31,42812;27,69962;336,0412;372,8476;False
73,7577163696;232,6383;100;850;316,8481;533,1672;0,80217;395,1375;146,9912;31,39553;27,67778;335,8669;372,8476;False
73,816582489;233,1396;100;850;316,6793;533,326;0,80217;394,947;146,9203;31,36525;27,6559;335,7049;372,8476;False
73,8751670837;233,6402;100;850;316,5758;533,4232;0,80217;394,7475;146,8461;31,33358;27,63413;335,5354;372,8476;False
73,9354545593;234,1567;100;850;316,3625;533,6336;0,80217;394,5481;146,7719;31,30193;27,6117;335,3659;372,8476;False
73,9937850952;234,6572;100;850;316,2297;533,7917;0,80217;394,3575;146,701;31,2717;27,59002;335,2039;372,8476;False
74,0519439697;235,1577;100;850;316,0695;533,9476;0,80217;394,164;146,629;31,24102;27,56841;335,0394;372,8476;False
74,1101234436;235,6582;100;850;315,9224;534,0926;0,80217;393,9803;146,5607;31,21191;27,54679;334,8833;372,8476;False
74,167767334;236,159;100;850;315,7397;534,2572;0,80217;393,7678;146,4816;31,17824;27,52536;334,7026;372,8476;False
74,2255004883;236,6595;100;850;315,6218;534,3951;0,80217;393,5714;146,4086;31,14714;27,50391;334,5357;372,8476;False
74,2830963135;237,16;100;850;315,4402;534,5463;0,80217;393,3826;146,3383;31,11727;27,48249;334,3752;372,8476;False
74,3405342102;237,6602;100;850;315,2808;534,7301;0,80217;393,1918;146,2673;31,08709;27,46114;334,213;372,8476;False
74,3980957031;238,1628;100;850;315,1742;534,8295;0,80217;392,9842;146,1901;31,05427;27,43983;334,0365;372,8476;False
74,4570922852;238,678;100;850;314,9934;535,0118;0,80217;392,8118;146,126;31,02704;27,41781;333,89;372,8476;False
74,5141181946;239,1785;100;850;314,8362;535,1718;0,80217;392,6215;146,0552;30,99698;27,39662;333,7283;372,8476;False
74,5711715698;239,679;100;850;314,7112;535,2984;0,80217;392,4463;145,99;30,96933;27,37542;333,5794;372,8476;False
74,6278060913;240,1797;100;850;314,54;535,4722;0,80217;392,2425;145,9142;30,93717;27,35436;333,4062;372,8476;False
74,6845916748;240,6805;100;850;314,343;535,6658;0,80217;392,0638;145,8477;30,90898;27,33324;333,2542;372,8476;False
74,741116333;241,181;100;850;314,233;535,7701;0,80217;391,8735;145,7769;30,87899;27,31224;333,0925;372,8476;False
74,797441864;241,6817;100;850;314,0907;535,9068;0,80217;391,6786;145,7045;30,84828;27,29132;332,9268;372,8476;False
74,8537536621;242,1821;100;850;313,9193;536,0974;0,80217;391,5018;145,6387;30,82043;27,27037;332,7765;372,8476;False
74,9097015381;242,6826;100;850;313,7728;536,2293;0,80217;391,2969;145,5624;30,78818;27,24958;332,6024;372,8476;False
74,9657798767;243,1838;100;850;313,6361;536,374;0,80217;391,112;145,4937;30,75909;27,22874;332,4452;372,8476;False
75,0230461121;243,6989;100;850;313,5142;536,5045;0,80217;390,9403;145,4298;30,73209;27,20752;332,2993;372,8476;False
75,0791931152;244,2011;100;850;313,3199;536,6791;0,80217;390,7467;145,3578;30,70166;27,18657;332,1347;372,8476;False
75,1348251343;244,7016;100;850;313,1756;536,8246;0,80217;390,5649;145,2901;30,6731;27,1659;331,9802;372,8476;False
75,1902236938;245,2022;100;850;313,0481;536,9542;0,80217;390,3777;145,2205;30,6437;27,14531;331,821;372,8476;False
75,245615387;245,7027;100;850;312,9321;537,0579;0,80217;390,2021;145,1552;30,61614;27,12472;331,6718;372,8476;False
75,3007530212;246,2034;100;850;312,7545;537,2471;0,80217;390,0119;145,0844;30,5863;27,10422;331,5101;372,8476;False
75,3560554504;246,7039;100;850;312,6315;537,3704;0,80217;389,8513;145,0247;30,56111;27,08367;331,3736;372,8476;False
75,4108360291;247,2044;100;850;312,4633;537,5495;0,80217;389,6632;144,9547;30,53164;27,0633;331,2137;372,8476;False
75,4658226013;247,7049;100;850;312,3323;537,6894;0,80217;389,498;144,8933;30,50575;27,04286;331,0733;372,8476;False
75,5205001831;248,2085;100;850;312,1967;537,8055;0,80217;389,323;144,8282;30,47834;27,02261;330,9245;372,8476;False
75,5766952515;248,7227;100;850;312,0452;537,9449;0,80217;389,121;144,753;30,44673;27,00166;330,7529;372,8476;False
75,6312492371;249,2232;100;850;311,9061;538,1073;0,80217;388,9519;144,6901;30,42027;26,98138;330,6091;372,8476;False
75,6855491638;249,724;100;850;311,751;538,2524;0,80217;388,7723;144,6233;30,39218;26,96119;330,4565;372,8476;False
75,7396499634;250,2244;100;850;311,6184;538,3744;0,80217;388,5875;144,5546;30,36329;26,94108;330,2993;372,8476;False
75,7937713623;250,7251;100;850;311,5131;538,5045;0,80217;388,4177;144,4914;30,33677;26,92097;330,1551;372,8476;False
75,8476524353;251,2255;100;850;311,3452;538,6597;0,80217;388,2467;144,4278;30,31006;26,90094;330,0097;372,8476;False
75,9015060425;251,7261;100;850;311,2363;538,7606;0,80217;388,0759;144,3643;30,2834;26,88093;329,8645;372,8476;False
75,9553596497;252,2267;100;850;311,0838;538,9265;0,80217;387,9186;144,3057;30,25886;26,86091;329,7308;372,8476;False
76,0088699341;252,7271;100;850;310,9373;539,0745;0,80217;387,7476;144,2421;30,23219;26,84101;329,5855;372,8476;False
76,0621192932;253,2278;100;850;310,8124;539,1823;0,80217;387,5632;144,1735;30,20343;26,82122;329,4287;372,8476;False
76,1154167175;253,7294;100;850;310,6268;539,368;0,80217;387,3821;144,1061;30,17521;26,8014;329,2748;372,8476;False
76,1703826904;254,2455;100;850;310,5383;539,465;0,80217;387,215;144,044;30,14919;26,78098;329,1328;372,8476;False
76,2233779907;254,7461;100;850;310,3613;539,6342;0,80217;387,0443;143,9805;30,1226;26,76127;328,9876;372,8476;False
76,2764144897;255,2467;100;850;310,2514;539,7482;0,80217;386,8852;143,9213;30,09785;26,74156;328,8524;372,8476;False
76,3291488647;255,7475;100;850;310,1278;539,8784;0,80217;386,7083;143,8555;30,07034;26,72196;328,7021;372,8476;False
76,3817733765;256,2479;100;850;309,946;540,0679;0,80217;386,5421;143,7937;30,04449;26,70239;328,5608;372,8476;False
76,4342193604;256,7486;100;850;309,7877;540,2023;0,80217;386,3625;143,7269;30,01658;26,68289;328,4081;372,8476;False
76,4868713379;257,249;100;850;309,7128;540,2974;0,80217;386,2171;143,6728;29,99398;26,66333;328,2845;372,8476;False
76,5387748718;257,7496;100;850;309,5536;540,4448;0,80217;386,0154;143,5977;29,96266;26,64405;328,113;372,8476;False
76,5915092468;258,2627;100;850;309,4492;540,5778;0,80217;385,8468;143,535;29,93651;26,62458;327,9698;372,8476;False
76,6449508667;258,7675;100;850;309,2875;540,7232;0,80217;385,6982;143,4797;29,91345;26,60457;327,8435;372,8476;False
76,6968818665;259,2678;100;850;309,1992;540,793;0,80217;385,5325;143,4181;29,88775;26,58527;327,7026;372,8476;False
76,7486412048;259,7684;100;850;309,0295;540,9753;0,80217;385,3735;143,3589;29,8631;26,56603;327,5674;372,8476;False
76,800276947;260,269;100;850;308,902;541,1136;0,80217;385,2038;143,2958;29,8368;26,54684;327,4232;372,8476;False
76,851864624;260,7696;100;850;308,7744;541,2396;0,80217;385,0416;143,2355;29,81169;26,52767;327,2854;372,8476;False
76,9031158447;261,2703;100;850;308,652;541,3383;0,80217;384,8633;143,1691;29,78408;26,50862;327,1338;372,8476;False
76,9547721863;261,7708;100;850;308,5218;541,4753;0,80217;384,7333;143,1208;29,76397;26,48941;327,0233;372,8476;False
77,0056663513;262,2715;100;850;308,3622;541,6495;0,80217;384,5472;143,0516;29,73518;26,47049;326,8651;372,8476;False
77,0567047119;262,7719;100;850;308,2215;541,7872;0,80217;384,384;142,9909;29,70995;26,45152;326,7264;372,8476;False
77,1076538086;263,2726;100;850;308,1028;541,894;0,80217;384,2237;142,9312;29,68517;26,43258;326,5902;372,8476;False
77,1586097717;263,7741;100;850;308,0013;542,0049;0,80217;384,0625;142,8713;29,66027;26,41365;326,4532;372,8476;False
77,2109939575;264,2901;100;850;307,8776;542,1379;0,80217;383,9082;142,8139;29,63644;26,39418;326,322;372,8476;False
77,2613456726;264,7909;100;850;307,7038;542,3044;0,80217;383,7339;142,749;29,60953;26,37545;326,1738;372,8476;False
77,3119789124;265,2914;100;850;307,6072;542,3887;0,80217;383,5893;142,6952;29,58722;26,35664;326,0509;372,8476;False
77,3622344971;265,7922;100;850;307,473;542,5267;0,80217;383,4235;142,6335;29,56164;26,33796;325,9099;372,8476;False
77,4125999451;266,2927;100;850;307,3687;542,6443;0,80217;383,2773;142,5792;29,53912;26,31924;325,7857;372,8476;False
77,4624572754;266,7932;100;850;307,229;542,7688;0,80217;383,101;142,5136;29,51194;26,3007;325,6358;372,8476;False
77,5124656677;267,2939;100;850;307,0904;542,9003;0,80217;382,9456;142,4558;29,488;26,28211;325,5038;372,8476;False
77,5623847961;267,7945;100;850;306,9383;543,0624;0,80217;382,7973;142,4006;29,46517;26,26355;325,3777;372,8476;False
77,6119400024;268,2995;100;850;306,8445;543,1693;0,80217;382,6412;142,3425;29,44114;26,24526;325,245;372,8476;False
77,663369751;268,8123;100;850;306,7288;543,2801;0,80217;382,4743;142,2805;29,41547;26,22602;325,1032;372,8476;False
77,7126914978;269,313;100;850;306,572;543,4269;0,80217;382,3044;142,2173;29,38934;26,20769;324,9587;372,8476;False
77,7620132446;269,8137;100;850;306,4659;543,5336;0,80217;382,148;142,1591;29,3653;26,18936;324,8258;372,8476;False
77,8114448547;270,3143;100;850;306,3353;543,6621;0,80217;382,0039;142,1055;29,34316;26,17098;324,7033;372,8476;False
77,8605537415;270,815;100;850;306,2216;543,7801;0,80217;381,8525;142,0491;29,3199;26,15273;324,5746;372,8476;False
77,9097038269;271,3156;100;850;306,1096;543,9007;0,80217;381,7055;141,9944;29,29733;26,13446;324,4496;372,8476;False
77,9584899902;271,8159;100;850;305,9665;544,0425;0,80217;381,5468;141,9354;29,27297;26,11632;324,3147;372,8476;False
78,0073722839;272,3167;100;850;305,863;544,1377;0,80217;381,3947;141,8788;29,24963;26,09815;324,1855;372,8476;False
78,0559181213;272,8173;100;850;305,7435;544,2484;0,80217;381,2317;141,8182;29,22464;26,08011;324,0469;372,8476;False
78,1046081543;273,318;100;850;305,5921;544,4183;0,80217;381,0936;141,7668;29,20348;26,06201;323,9296;372,8476;False
78,1523849487;273,8188;100;850;305,4633;544,5388;0,80217;380,939;141,7093;29,17979;26,04437;323,7982;372,8476;False
78,2015281677;274,3192;100;850;305,3735;544,6247;0,80217;380,7998;141,6575;29,15846;26,02598;323,6798;372,8476;False
78,2495796204;274,8198;100;850;305,2205;544,7811;0,80217;380,6383;141,5974;29,13373;26,00811;323,5425;372,8476;False
78,2975967407;275,3205;100;850;305,118;544,8823;0,80217;380,4807;141,5388;29,10962;25,99027;323,4086;372,8476;False
78,3455795288;275,8211;100;850;305,0003;545,0023;0,80217;380,3258;141,4812;29,08592;25,97245;323,2769;372,8476;False
78,3935966492;276,3216;100;850;304,8655;545,1475;0,80217;380,1917;141,4313;29,06541;25,95458;323,1629;372,8476;False
78,4411399841;276,8223;100;850;304,7851;545,2242;0,80217;380,024;141,3689;29,03978;25,93693;323,0204;372,8476;False
78,4891227722;277,3228;100;850;304,6638;545,3453;0,80217;379,907;141,3254;29,0219;25,91908;322,921;372,8476;False
78,5364463806;277,8235;100;850;304,5363;545,476;0,80217;379,7404;141,2635;28,99646;25,9015;322,7794;372,8476;False
78,5833511353;278,3238;100;850;304,4244;545,5854;0,80217;379,6024;141,2121;28,97539;25,88417;322,6621;372,8476;False
78,6311553955;278,8245;100;850;304,2967;545,698;0,80217;379,4451;141,1536;28,95137;25,86629;322,5283;372,8476;False
78,6785064697;279,3252;100;850;304,2141;545,7873;0,80217;379,3145;141,105;28,93144;25,8487;322,4173;372,8476;False
78,7255897522;279,8256;100;850;304,1014;545,9072;0,80217;379,1693;141,051;28,90929;25,83119;322,2939;372,8476;False
78,7726043701;280,3261;100;850;303,949;546,0635;0,80217;379,0296;140,999;28,888;25,81371;322,1752;372,8476;False
78,8194473267;280,8268;100;850;303,8602;546,143;0,80217;378,8846;140,9451;28,86591;25,7963;322,0519;372,8476;False
78,866166687;281,3272;100;850;303,744;546,2503;0,80217;378,7376;140,8904;28,84352;25,77894;321,927;372,8476;False
78,9126182556;281,8276;100;850;303,6066;546,3842;0,80217;378,58;140,8318;28,8195;25,76167;321,793;372,8476;False
78,9593170166;282,3283;100;850;303,5144;546,4879;0,80217;378,4489;140,783;28,79956;25,74431;321,6816;372,8476;False
79,0056587219;282,8289;100;850;303,3663;546,6343;0,80217;378,2969;140,7265;28,77643;25,72708;321,5524;372,8476;False
79,0520828247;283,3296;100;850;303,2684;546,7423;0,80217;378,1632;140,6767;28,75609;25,70983;321,4388;372,8476;False
79,0989601135;283,8459;100;850;303,1374;546,8484;0,80217;378,0042;140,6176;28,73191;25,69251;321,3036;372,8476;False
79,1458305359;284,3475;100;850;303,0341;546,9788;0,80217;377,8724;140,5685;28,71188;25,67498;321,1916;372,8476;False
79,1917327881;284,8479;100;850;302,9221;547,0917;0,80217;377,7283;140,515;28,68999;25,65792;321,0691;372,8476;False
79,2377723694;285,3484;100;850;302,8201;547,1813;0,80217;377,602;140,468;28,6708;25,64081;320,9617;372,8476;False
79,2832420349;285,8489;100;850;302,6866;547,3134;0,80217;377,4413;140,4082;28,64639;25,62391;320,8251;372,8476;False
79,3289520264;286,3494;100;850;302,566;547,4307;0,80217;377,3055;140,3577;28,6258;25,6069;320,7097;372,8476;False
79,3745246887;286,8502;100;850;302,4694;547,5353;0,80217;377,1681;140,3065;28,60494;25,58998;320,5929;372,8476;False
79,4196922302;287,3506;100;850;302,3438;547,6498;0,80217;377,0105;140,2479;28,58105;25,57318;320,459;372,8476;False
79,4653198242;287,8513;100;850;302,2742;547,7368;0,80217;376,8984;140,2062;28,56405;25,55623;320,3636;372,8476;False
79,5106178284;288,3592;100;850;302,1471;547,8627;0,80217;376,7453;140,1493;28,54086;25,53947;320,2335;372,8476;False
79,5570213318;288,8691;100;850;302,0247;547,9836;0,80217;376,6141;140,1004;28,52098;25,52214;320,122;372,8476;False
79,6021408081;289,3697;100;850;301,9058;548,1011;0,80217;376,4843;140,0522;28,50132;25,50537;320,0117;372,8476;False
79,6470405579;289,8702;100;850;301,8057;548,191;0,80217;376,3509;140,0025;28,48112;25,48867;319,8983;372,8476;False
79,6917892456;290,3708;100;850;301,7122;548,2963;0,80217;376,2108;139,9504;28,45993;25,47204;319,7792;372,8476;False
79,7364486694;290,8713;100;850;301,5849;548,418;0,80217;376,0753;139,9;28,43942;25,45543;319,664;372,8476;False
79,7810188293;291,372;100;850;301,502;548,5139;0,80217;375,9395;139,8495;28,41889;25,43888;319,5485;372,8476;False
79,8254173279;291,8726;100;850;301,367;548,6425;0,80217;375,7994;139,7974;28,39772;25,42237;319,4295;372,8476;False
79,8699462891;292,3733;100;850;301,2659;548,7277;0,80217;375,6788;139,7525;28,37949;25,40582;319,327;372,8476;False
79,9139877319;292,8738;100;850;301,1661;548,8416;0,80217;375,5261;139,6957;28,35642;25,38946;319,1972;372,8476;False
79,9581321716;293,3743;100;850;301,058;548,9584;0,80217;375,3934;139,6463;28,33639;25,37304;319,0844;372,8476;False
80,0024414063;293,8851;100;850;300,921;549,0809;0,80217;375,2549;139,5948;28,31549;25,35663;318,9667;372,8476;False
80,0475952148;294,3921;100;850;300,8348;549,1674;0,80217;375,1261;139,5469;28,29605;25,33979;318,8572;372,8476;False
80,0914581299;294,8928;100;850;300,7474;549,2612;0,80217;374,9996;139,4999;28,27697;25,32349;318,7497;372,8476;False
80,1351837158;295,3932;100;850;300,62;549,3792;0,80217;374,8705;139,4518;28,2575;25,30723;318,6399;372,8476;False
80,1786003113;295,8938;100;850;300,4961;549,4979;0,80217;374,7223;139,3967;28,23516;25,29109;318,5139;372,8476;False
80,2223464966;296,3942;100;850;300,4032;549,5952;0,80217;374,6114;139,3554;28,21845;25,27483;318,4196;372,8476;False
80,2655570984;296,8948;100;850;300,2845;549,7207;0,80217;374,4666;139,3016;28,19664;25,25876;318,2966;372,8476;False
80,3088569641;297,3954;100;850;300,217;549,7759;0,80217;374,3307;139,251;28,17618;25,24268;318,1811;372,8476;False
80,3522598267;297,896;100;850;300,1221;549,8907;0,80217;374,2196;139,2097;28,15946;25,22655;318,0867;372,8476;False
80,3952232361;298,4007;100;850;300,0079;549,9992;0,80217;374,0815;139,1583;28,13868;25,21058;317,9693;372,8476;False
80,4395462036;298,914;100;850;299,9218;550,0844;0,80217;373,9379;139,1049;28,11708;25,1941;317,8472;372,8476;False
80,4824134827;299,4146;100;850;299,7798;550,2169;0,80217;373,8098;139,0573;28,09782;25,17961;317,7383;372,8476;False
80,5254592896;299,9152;100;850;299,7321;550,2798;0,80217;373,7008;139,0167;28,08143;25,16659;317,6457;372,8476;False
80,5679626465;300,4158;100;850;299,5828;550,4156;0,80217;373,5604;138,9645;28,06034;25,15372;317,5263;372,8476;False
80,610761261;300,9166;100;850;299,4972;550,508;0,80217;373,4427;138,9207;28,04267;25,14076;317,4263;372,8476;False
80,6531616211;301,4168;100;850;299,3555;550,6519;0,80217;373,308;138,8706;28,02243;25,12792;317,3118;372,8476;False
80,6955757141;301,9174;100;850;299,2548;550,7487;0,80217;373,1819;138,8237;28,00351;25,11509;317,2047;372,8476;False
80,7380516052;302,4181;100;850;299,2048;550,8123;0,80217;373,0648;138,7801;27,98594;25,10223;317,1051;372,8476;False
80,7802047729;302,9185;100;850;299,0866;550,9169;0,80217;372,9304;138,7301;27,96577;25,08947;316,9908;372,8476;False
80,82237854;303,4193;100;850;298,9797;551,0256;0,80217;372,8083;138,6847;27,94745;25,07671;316,887;372,8476;False
80,8647239685;303,9247;100;850;298,9185;551,0815;0,80217;372,6907;138,641;27,92984;25,06393;316,7871;372,8476;False
80,9079551697;304,437;100;850;298,7583;551,2504;0,80217;372,561;138,5927;27,9104;25,0508;316,6769;372,8476;False
80,9496208191;304,9377;100;850;298,6946;551,3048;0,80217;372,4135;138,5378;27,88831;25,0382;316,5515;372,8476;False
80,9915817261;305,4381;100;850;298,5588;551,4544;0,80217;372,3043;138,4972;27,87195;25,02549;316,4586;372,8476;False
81,033240509;305,9388;100;850;298,4975;551,5049;0,80217;372,1743;138,4488;27,85248;25,01288;316,3481;372,8476;False
81,0749336243;306,4394;100;850;298,3776;551,6339;0,80217;372,0543;138,4042;27,83453;25,00026;316,2462;372,8476;False
81,1163726807;306,9402;100;850;298,2578;551,7469;0,80217;371,9231;138,3554;27,8149;24,98771;316,1346;372,8476;False
81,1576881409;307,4407;100;850;298,1465;551,8458;0,80217;371,7859;138,3044;27,79438;24,97521;316,018;372,8476;False
81,1990036011;307,9414;100;850;298,0547;551,9575;0,80217;371,6591;138,2572;27,77544;24,9627;315,9103;372,8476;False
81,2406761169;308,4421;100;850;297,9853;552,0096;0,80217;371,5657;138,2225;27,76147;24,95009;315,8309;372,8476;False
81,2818267822;308,9428;100;850;297,8611;552,1388;0,80217;371,4426;138,1766;27,74307;24,93763;315,7262;372,8476;False
81,3229911804;309,4433;100;850;297,812;552,2003;0,80217;371,3243;138,1327;27,72542;24,92518;315,6257;372,8476;False
81,3639633179;309,9438;100;850;297,6985;552,3028;0,80217;371,2007;138,0867;27,70696;24,91277;315,5206;372,8476;False
81,4048461914;310,4444;100;850;297,6073;552,3892;0,80217;371,075;138,0399;27,6882;24,9004;315,4138;372,8476;False
81,4456672668;310,945;100;850;297,5023;552,4883;0,80217;370,953;137,9945;27,66999;24,88804;315,3101;372,8476;False
81,4865501404;311,4454;100;850;297,4321;552,5736;0,80217;370,8423;137,9533;27,65347;24,87567;315,2159;372,8476;False
81,5271240234;311,9461;100;850;297,3015;552,7053;0,80217;370,7131;137,9053;27,63421;24,86339;315,1061;372,8476;False
81,5677528381;312,4468;100;850;297,2159;552,782;0,80217;370,5921;137,8603;27,61618;24,85109;315,0033;372,8476;False
81,608278656;312,9474;100;850;297,1044;552,91;0,80217;370,4723;137,8157;27,59832;24,83882;314,9015;372,8476;False
81,6486946106;313,4481;100;850;296,9918;553,009;0,80217;370,3546;137,7719;27,58078;24,82658;314,8014;372,8476;False
81,6889801025;313,9522;100;850;296,8788;553,1359;0,80217;370,2289;137,7251;27,56207;24,81439;314,6945;372,8476;False
81,7303916931;314,4659;100;850;296,8246;553,1752;0,80217;370,0979;137,6764;27,54258;24,80186;314,5833;372,8476;False
81,7706497192;314,9665;100;850;296,7226;553,2846;0,80217;369,9894;137,6361;27,52642;24,78967;314,491;372,8476;False
81,8107017517;315,467;100;850;296,636;553,3645;0,80217;369,8683;137,591;27,5084;24,77755;314,388;372,8476;False
81,8505340576;315,9676;100;850;296,4946;553,4973;0,80217;369,7395;137,5431;27,48925;24,76549;314,2786;372,8476;False
81,8907302856;316,4682;100;850;296,4321;553,5649;0,80217;369,6443;137,5077;27,47509;24,75332;314,1976;372,8476;False
81,9305351257;316,9686;100;850;296,379;553,6204;0,80217;369,5236;137,4628;27,45716;24,74128;314,0951;372,8476;False
81,9701202393;317,4692;100;850;296,2673;553,7362;0,80217;369,3963;137,4154;27,43824;24,7293;313,9868;372,8476;False
82,0099662781;317,9696;100;850;296,1859;553,8238;0,80217;369,2928;137,3769;27,42287;24,71724;313,8989;372,8476;False
82,0495101929;318,4703;100;850;296,0693;553,9399;0,80217;369,1769;137,3338;27,40567;24,70527;313,8004;372,8476;False
82,0888412476;318,9706;100;850;295,9649;554,0373;0,80217;369,0492;137,2863;27,3867;24,69336;313,6918;372,8476;False
82,1284057617;319,4712;100;850;295,905;554,0856;0,80217;368,9428;137,2467;27,37092;24,68139;313,6014;372,8476;False
82,1677574158;319,9718;100;850;295,7773;554,2269;0,80217;368,8314;137,2053;27,35439;24,66947;313,5067;372,8476;False
82,2069442749;320,4725;100;850;295,6905;554,3043;0,80217;368,7083;137,1595;27,33614;24,65761;313,4021;372,8476;False
82,2463165283;320,9732;100;850;295,6152;554,3953;0,80217;368,6105;137,1231;27,32163;24,64569;313,3189;372,8476;False
82,285496521;321,4738;100;850;295,5475;554,4537;0,80217;368,5052;137,084;27,30603;24,63383;313,2294;372,8476;False
82,3244018555;321,9745;100;850;295,4554;554,5422;0,80217;368,3787;137,0369;27,28727;24,62206;313,1219;372,8476;False
82,3631904602;322,4747;100;850;295,3316;554,6769;0,80217;368,2577;136,9919;27,26935;24,61032;313,019;372,8476;False
82,4019721985;322,9754;100;850;295,2513;554,7639;0,80217;368,1408;136,9484;27,25204;24,59858;312,9196;372,8476;False
82,4408294678;323,476;100;850;295,1724;554,8271;0,80217;368,0378;136,9101;27,2368;24,58682;312,8322;372,8476;False
82,4795906067;323,9778;100;850;295,0931;554,9033;0,80217;367,9229;136,8673;27,2198;24,5751;312,7345;372,8476;False
82,5193061829;324,4938;100;850;294,9516;555,0449;0,80217;367,8012;136,8221;27,20179;24,56306;312,631;372,8476;False
82,557723999;324,9944;100;850;294,882;555,1111;0,80217;367,6827;136,778;27,18427;24,55143;312,5303;372,8476;False
82,5964302063;325,4948;100;850;294,787;555,2145;0,80217;367,5923;136,7444;27,17091;24,53971;312,4535;372,8476;False
82,6347244263;325,9952;100;850;294,7399;555,2534;0,80217;367,478;136,7018;27,15401;24,52813;312,3563;372,8476;False
82,6729499817;326,4957;100;850;294,6204;555,378;0,80217;367,3664;136,6603;27,13752;24,51655;312,2614;372,8476;False
82,7111274719;326,9962;100;850;294,5334;555,4695;0,80217;367,2552;136,6189;27,12108;24,505;312,1669;372,8476;False
82,7493049622;327,4969;100;850;294,4968;555,5145;0,80217;367,1465;136,5785;27,10503;24,49346;312,0745;372,8476;False
82,7871871948;327,9975;100;850;294,3331;555,6636;0,80217;367,0315;136,5357;27,08805;24,48197;311,9767;372,8476;False
82,8251312256;328,4979;100;850;390,7758;460,8451;0,801449;455,655;113,1847;27,87739;24,47049;387,3068;372,8476;True
82,8631713867;328,9984;100;850;376,1534;473,9012;0,801449;468,3932;116,3489;29,45785;24,45898;398,1342;372,8476;True
82,9007583618;329,4991;100;850;375,5845;474,417;0,801449;468,6721;116,4181;29,49294;24,44761;398,3712;372,8476;True
82,9384552002;329,9996;100;850;375,4929;474,502;0,801449;468,5723;116,3934;29,48038;24,43619;398,2864;372,8476;True
82,9761520386;330,5001;100;850;375,3694;474,6294;0,801449;468,4608;116,3657;29,46635;24,42477;398,1917;372,8476;True
83,0136703491;331,0006;100;850;375,2709;474,7369;0,801449;468,3343;116,3342;29,45044;24,41343;398,0841;372,8476;True
83,05128479;331,5011;100;850;375,1848;474,8249;0,801449;468,2311;116,3086;29,43747;24,40203;397,9964;372,8476;True
83,0886245728;332,0015;100;850;375,0948;474,9132;0,801449;468,1085;116,2781;29,42204;24,39074;397,8922;372,8476;True
83,1256278992;332,5021;100;850;374,9731;475,0398;0,801449;467,9677;116,2432;29,40435;24,37954;397,7725;372,8476;True
